Date,SKU,Quantity,Category
2023-03-20,CLTH-JACKET-001,110,Clothing
2023-03-21,CLTH-JACKET-001,81,Clothing
2023-03-22,CLTH-JACKET-001,87,Clothing
2023-03-23,CLTH-JACKET-001,62,Clothing
2023-03-24,CLTH-JACKET-001,78,Clothing
2023-03-25,CLTH-JACKET-001,84,Clothing
2023-03-26,CLTH-JACKET-001,92,Clothing
2023-03-27,CLTH-JACKET-001,88,Clothing
2023-03-28,CLTH-JACKET-001,109,Clothing
2023-03-29,CLTH-JACKET-001,108,Clothing
2023-03-30,CLTH-JACKET-001,106,Clothing
2023-03-31,CLTH-JACKET-001,82,Clothing
2023-04-01,CLTH-JACKET-001,122,Clothing
2023-04-02,CLTH-JACKET-001,96,Clothing
2023-04-03,CLTH-JACKET-001,70,Clothing
2023-04-04,CLTH-JACKET-001,81,Clothing
2023-04-05,CLTH-JACKET-001,71,Clothing
2023-04-06,CLTH-JACKET-001,48,Clothing
2023-04-07,CLTH-JACKET-001,78,Clothing
2023-04-08,CLTH-JACKET-001,86,Clothing
2023-04-09,CLTH-JACKET-001,93,Clothing
2023-04-10,CLTH-JACKET-001,137,Clothing
2023-04-11,CLTH-JACKET-001,106,Clothing
2023-04-12,CLTH-JACKET-001,76,Clothing
2023-04-13,CLTH-JACKET-001,118,Clothing
2023-04-14,CLTH-JACKET-001,110,Clothing
2023-04-15,CLTH-JACKET-001,133,Clothing
2023-04-16,CLTH-JACKET-001,73,Clothing
2023-04-17,CLTH-JACKET-001,75,Clothing
2023-04-18,CLTH-JACKET-001,76,Clothing
2023-04-19,CLTH-JACKET-001,81,Clothing
2023-04-20,CLTH-JACKET-001,115,Clothing
2023-04-21,CLTH-JACKET-001,73,Clothing
2023-04-22,CLTH-JACKET-001,106,Clothing
2023-04-23,CLTH-JACKET-001,96,Clothing
2023-04-24,CLTH-JACKET-001,81,Clothing
2023-04-25,CLTH-JACKET-001,83,Clothing
2023-04-26,CLTH-JACKET-001,86,Clothing
2023-04-27,CLTH-JACKET-001,77,Clothing
2023-04-28,CLTH-JACKET-001,98,Clothing
2023-04-29,CLTH-JACKET-001,97,Clothing
2023-04-30,CLTH-JACKET-001,99,Clothing
2023-05-01,CLTH-JACKET-001,66,Clothing
2023-05-02,CLTH-JACKET-001,87,Clothing
2023-05-03,CLTH-JACKET-001,81,Clothing
2023-05-04,CLTH-JACKET-001,96,Clothing
2023-05-05,CLTH-JACKET-001,93,Clothing
2023-05-06,CLTH-JACKET-001,75,Clothing
2023-05-07,CLTH-JACKET-001,107,Clothing
2023-05-08,CLTH-JACKET-001,60,Clothing
2023-05-09,CLTH-JACKET-001,74,Clothing
2023-05-10,CLTH-JACKET-001,74,Clothing
2023-05-11,CLTH-JACKET-001,99,Clothing
2023-05-12,CLTH-JACKET-001,64,Clothing
2023-05-13,CLTH-JACKET-001,151,Clothing
2023-05-14,CLTH-JACKET-001,104,Clothing
2023-05-15,CLTH-JACKET-001,72,Clothing
2023-05-16,CLTH-JACKET-001,81,Clothing
2023-05-17,CLTH-JACKET-001,85,Clothing
2023-05-18,CLTH-JACKET-001,88,Clothing
2023-05-19,CLTH-JACKET-001,103,Clothing
2023-05-20,CLTH-JACKET-001,111,Clothing
2023-05-21,CLTH-JACKET-001,91,Clothing
2023-05-22,CLTH-JACKET-001,67,Clothing
2023-05-23,CLTH-JACKET-001,80,Clothing
2023-05-24,CLTH-JACKET-001,79,Clothing
2023-05-25,CLTH-JACKET-001,96,Clothing
2023-05-26,CLTH-JACKET-001,103,Clothing
2023-05-27,CLTH-JACKET-001,57,Clothing
2023-05-28,CLTH-JACKET-001,99,Clothing
2023-05-29,CLTH-JACKET-001,72,Clothing
2023-05-30,CLTH-JACKET-001,82,Clothing
2023-05-31,CLTH-JACKET-001,77,Clothing
2023-06-01,CLTH-JACKET-001,96,Clothing
2023-06-02,CLTH-JACKET-001,108,Clothing
2023-06-03,CLTH-JACKET-001,91,Clothing
2023-06-04,CLTH-JACKET-001,96,Clothing
2023-06-05,CLTH-JACKET-001,89,Clothing
2023-06-06,CLTH-JACKET-001,97,Clothing
2023-06-07,CLTH-JACKET-001,111,Clothing
2023-06-08,CLTH-JACKET-001,139,Clothing
2023-06-09,CLTH-JACKET-001,162,Clothing
2023-06-10,CLTH-JACKET-001,166,Clothing
2023-06-11,CLTH-JACKET-001,150,Clothing
2023-06-12,CLTH-JACKET-001,75,Clothing
2023-06-13,CLTH-JACKET-001,74,Clothing
2023-06-14,CLTH-JACKET-001,87,Clothing
2023-06-15,CLTH-JACKET-001,92,Clothing
2023-06-16,CLTH-JACKET-001,105,Clothing
2023-06-17,CLTH-JACKET-001,121,Clothing
2023-06-18,CLTH-JACKET-001,100,Clothing
2023-06-19,CLTH-JACKET-001,110,Clothing
2023-06-20,CLTH-JACKET-001,143,Clothing
2023-06-21,CLTH-JACKET-001,123,Clothing
2023-06-22,CLTH-JACKET-001,107,Clothing
2023-06-23,CLTH-JACKET-001,138,Clothing
2023-06-24,CLTH-JACKET-001,137,Clothing
2023-06-25,CLTH-JACKET-001,122,Clothing
2023-06-26,CLTH-JACKET-001,1,Clothing
2023-06-27,CLTH-JACKET-001,72,Clothing
2023-06-28,CLTH-JACKET-001,78,Clothing
2023-06-29,CLTH-JACKET-001,58,Clothing
2023-06-30,CLTH-JACKET-001,97,Clothing
2023-07-01,CLTH-JACKET-001,123,Clothing
2023-07-02,CLTH-JACKET-001,95,Clothing
2023-07-03,CLTH-JACKET-001,92,Clothing
2023-07-04,CLTH-JACKET-001,150,Clothing
2023-07-05,CLTH-JACKET-001,92,Clothing
2023-07-06,CLTH-JACKET-001,100,Clothing
2023-07-07,CLTH-JACKET-001,157,Clothing
2023-07-08,CLTH-JACKET-001,151,Clothing
2023-07-09,CLTH-JACKET-001,157,Clothing
2023-07-10,CLTH-JACKET-001,93,Clothing
2023-07-11,CLTH-JACKET-001,118,Clothing
2023-07-12,CLTH-JACKET-001,86,Clothing
2023-07-13,CLTH-JACKET-001,135,Clothing
2023-07-14,CLTH-JACKET-001,77,Clothing
2023-07-15,CLTH-JACKET-001,103,Clothing
2023-07-16,CLTH-JACKET-001,94,Clothing
2023-07-17,CLTH-JACKET-001,84,Clothing
2023-07-18,CLTH-JACKET-001,66,Clothing
2023-07-19,CLTH-JACKET-001,45,Clothing
2023-07-20,CLTH-JACKET-001,84,Clothing
2023-07-21,CLTH-JACKET-001,120,Clothing
2023-07-22,CLTH-JACKET-001,122,Clothing
2023-07-23,CLTH-JACKET-001,93,Clothing
2023-07-24,CLTH-JACKET-001,64,Clothing
2023-07-25,CLTH-JACKET-001,92,Clothing
2023-07-26,CLTH-JACKET-001,70,Clothing
2023-07-27,CLTH-JACKET-001,88,Clothing
2023-07-28,CLTH-JACKET-001,101,Clothing
2023-07-29,CLTH-JACKET-001,119,Clothing
2023-07-30,CLTH-JACKET-001,128,Clothing
2023-07-31,CLTH-JACKET-001,111,Clothing
2023-08-01,CLTH-JACKET-001,114,Clothing
2023-08-02,CLTH-JACKET-001,123,Clothing
2023-08-03,CLTH-JACKET-001,60,Clothing
2023-08-04,CLTH-JACKET-001,84,Clothing
2023-08-05,CLTH-JACKET-001,144,Clothing
2023-08-06,CLTH-JACKET-001,125,Clothing
2023-08-07,CLTH-JACKET-001,107,Clothing
2023-08-08,CLTH-JACKET-001,108,Clothing
2023-08-09,CLTH-JACKET-001,96,Clothing
2023-08-10,CLTH-JACKET-001,82,Clothing
2023-08-11,CLTH-JACKET-001,94,Clothing
2023-08-12,CLTH-JACKET-001,117,Clothing
2023-08-13,CLTH-JACKET-001,111,Clothing
2023-08-14,CLTH-JACKET-001,94,Clothing
2023-08-15,CLTH-JACKET-001,128,Clothing
2023-08-16,CLTH-JACKET-001,128,Clothing
2023-08-17,CLTH-JACKET-001,131,Clothing
2023-08-18,CLTH-JACKET-001,121,Clothing
2023-08-19,CLTH-JACKET-001,139,Clothing
2023-08-20,CLTH-JACKET-001,124,Clothing
2023-08-21,CLTH-JACKET-001,7,Clothing
2023-08-22,CLTH-JACKET-001,115,Clothing
2023-08-23,CLTH-JACKET-001,108,Clothing
2023-08-24,CLTH-JACKET-001,113,Clothing
2023-08-25,CLTH-JACKET-001,107,Clothing
2023-08-26,CLTH-JACKET-001,119,Clothing
2023-08-27,CLTH-JACKET-001,91,Clothing
2023-08-28,CLTH-JACKET-001,70,Clothing
2023-08-29,CLTH-JACKET-001,75,Clothing
2023-08-30,CLTH-JACKET-001,52,Clothing
2023-08-31,CLTH-JACKET-001,80,Clothing
2023-09-01,CLTH-JACKET-001,114,Clothing
2023-09-02,CLTH-JACKET-001,117,Clothing
2023-09-03,CLTH-JACKET-001,103,Clothing
2023-09-04,CLTH-JACKET-001,82,Clothing
2023-09-05,CLTH-JACKET-001,83,Clothing
2023-09-06,CLTH-JACKET-001,84,Clothing
2023-09-07,CLTH-JACKET-001,74,Clothing
2023-09-08,CLTH-JACKET-001,90,Clothing
2023-09-09,CLTH-JACKET-001,112,Clothing
2023-09-10,CLTH-JACKET-001,106,Clothing
2023-09-11,CLTH-JACKET-001,68,Clothing
2023-09-12,CLTH-JACKET-001,76,Clothing
2023-09-13,CLTH-JACKET-001,82,Clothing
2023-09-14,CLTH-JACKET-001,134,Clothing
2023-09-15,CLTH-JACKET-001,111,Clothing
2023-09-16,CLTH-JACKET-001,0,Clothing
2023-09-17,CLTH-JACKET-001,83,Clothing
2023-09-18,CLTH-JACKET-001,57,Clothing
2023-09-19,CLTH-JACKET-001,76,Clothing
2023-09-20,CLTH-JACKET-001,80,Clothing
2023-09-21,CLTH-JACKET-001,76,Clothing
2023-09-22,CLTH-JACKET-001,115,Clothing
2023-09-23,CLTH-JACKET-001,107,Clothing
2023-09-24,CLTH-JACKET-001,94,Clothing
2023-09-25,CLTH-JACKET-001,76,Clothing
2023-09-26,CLTH-JACKET-001,68,Clothing
2023-09-27,CLTH-JACKET-001,95,Clothing
2023-09-28,CLTH-JACKET-001,81,Clothing
2023-09-29,CLTH-JACKET-001,104,Clothing
2023-09-30,CLTH-JACKET-001,86,Clothing
2023-10-01,CLTH-JACKET-001,173,Clothing
2023-10-02,CLTH-JACKET-001,196,Clothing
2023-10-03,CLTH-JACKET-001,217,Clothing
2023-10-04,CLTH-JACKET-001,267,Clothing
2023-10-05,CLTH-JACKET-001,268,Clothing
2023-10-06,CLTH-JACKET-001,415,Clothing
2023-10-07,CLTH-JACKET-001,317,Clothing
2023-10-08,CLTH-JACKET-001,423,Clothing
2023-10-09,CLTH-JACKET-001,227,Clothing
2023-10-10,CLTH-JACKET-001,338,Clothing
2023-10-11,CLTH-JACKET-001,195,Clothing
2023-10-12,CLTH-JACKET-001,22,Clothing
2023-10-13,CLTH-JACKET-001,326,Clothing
2023-10-14,CLTH-JACKET-001,376,Clothing
2023-10-15,CLTH-JACKET-001,341,Clothing
2023-10-16,CLTH-JACKET-001,223,Clothing
2023-10-17,CLTH-JACKET-001,343,Clothing
2023-10-18,CLTH-JACKET-001,285,Clothing
2023-10-19,CLTH-JACKET-001,198,Clothing
2023-10-20,CLTH-JACKET-001,201,Clothing
2023-10-21,CLTH-JACKET-001,158,Clothing
2023-10-22,CLTH-JACKET-001,219,Clothing
2023-10-23,CLTH-JACKET-001,238,Clothing
2023-10-24,CLTH-JACKET-001,230,Clothing
2023-10-25,CLTH-JACKET-001,205,Clothing
2023-10-26,CLTH-JACKET-001,197,Clothing
2023-10-27,CLTH-JACKET-001,237,Clothing
2023-10-28,CLTH-JACKET-001,278,Clothing
2023-10-29,CLTH-JACKET-001,186,Clothing
2023-10-30,CLTH-JACKET-001,204,Clothing
2023-10-31,CLTH-JACKET-001,227,Clothing
2023-11-01,CLTH-JACKET-001,342,Clothing
2023-11-02,CLTH-JACKET-001,329,Clothing
2023-11-03,CLTH-JACKET-001,356,Clothing
2023-11-04,CLTH-JACKET-001,283,Clothing
2023-11-05,CLTH-JACKET-001,246,Clothing
2023-11-06,CLTH-JACKET-001,165,Clothing
2023-11-07,CLTH-JACKET-001,188,Clothing
2023-11-08,CLTH-JACKET-001,209,Clothing
2023-11-09,CLTH-JACKET-001,253,Clothing
2023-11-10,CLTH-JACKET-001,192,Clothing
2023-11-11,CLTH-JACKET-001,200,Clothing
2023-11-12,CLTH-JACKET-001,232,Clothing
2023-11-13,CLTH-JACKET-001,176,Clothing
2023-11-14,CLTH-JACKET-001,211,Clothing
2023-11-15,CLTH-JACKET-001,19,Clothing
2023-11-16,CLTH-JACKET-001,298,Clothing
2023-11-17,CLTH-JACKET-001,434,Clothing
2023-11-18,CLTH-JACKET-001,293,Clothing
2023-11-19,CLTH-JACKET-001,198,Clothing
2023-11-20,CLTH-JACKET-001,172,Clothing
2023-11-21,CLTH-JACKET-001,155,Clothing
2023-11-22,CLTH-JACKET-001,240,Clothing
2023-11-23,CLTH-JACKET-001,308,Clothing
2023-11-24,CLTH-JACKET-001,285,Clothing
2023-11-25,CLTH-JACKET-001,958,Clothing
2023-11-26,CLTH-JACKET-001,578,Clothing
2023-11-27,CLTH-JACKET-001,428,Clothing
2023-11-28,CLTH-JACKET-001,910,Clothing
2023-11-29,CLTH-JACKET-001,196,Clothing
2023-11-30,CLTH-JACKET-001,245,Clothing
2023-12-01,CLTH-JACKET-001,256,Clothing
2023-12-02,CLTH-JACKET-001,214,Clothing
2023-12-03,CLTH-JACKET-001,234,Clothing
2023-12-04,CLTH-JACKET-001,188,Clothing
2023-12-05,CLTH-JACKET-001,241,Clothing
2023-12-06,CLTH-JACKET-001,254,Clothing
2023-12-07,CLTH-JACKET-001,174,Clothing
2023-12-08,CLTH-JACKET-001,311,Clothing
2023-12-09,CLTH-JACKET-001,313,Clothing
2023-12-10,CLTH-JACKET-001,327,Clothing
2023-12-11,CLTH-JACKET-001,187,Clothing
2023-12-12,CLTH-JACKET-001,236,Clothing
2023-12-13,CLTH-JACKET-001,203,Clothing
2023-12-14,CLTH-JACKET-001,196,Clothing
2023-12-15,CLTH-JACKET-001,242,Clothing
2023-12-16,CLTH-JACKET-001,225,Clothing
2023-12-17,CLTH-JACKET-001,356,Clothing
2023-12-18,CLTH-JACKET-001,159,Clothing
2023-12-19,CLTH-JACKET-001,253,Clothing
2023-12-20,CLTH-JACKET-001,536,Clothing
2023-12-21,CLTH-JACKET-001,370,Clothing
2023-12-22,CLTH-JACKET-001,368,Clothing
2023-12-23,CLTH-JACKET-001,340,Clothing
2023-12-24,CLTH-JACKET-001,264,Clothing
2023-12-25,CLTH-JACKET-001,211,Clothing
2023-12-26,CLTH-JACKET-001,137,Clothing
2023-12-27,CLTH-JACKET-001,6,Clothing
2023-12-28,CLTH-JACKET-001,161,Clothing
2023-12-29,CLTH-JACKET-001,227,Clothing
2023-12-30,CLTH-JACKET-001,240,Clothing
2023-12-31,CLTH-JACKET-001,246,Clothing
2023-01-01,CLTH-JEANS-001,115,Clothing
2023-01-02,CLTH-JEANS-001,125,Clothing
2023-01-03,CLTH-JEANS-001,179,Clothing
2023-01-04,CLTH-JEANS-001,109,Clothing
2023-01-05,CLTH-JEANS-001,141,Clothing
2023-01-06,CLTH-JEANS-001,142,Clothing
2023-01-07,CLTH-JEANS-001,183,Clothing
2023-01-08,CLTH-JEANS-001,151,Clothing
2023-01-09,CLTH-JEANS-001,105,Clothing
2023-01-10,CLTH-JEANS-001,147,Clothing
2023-01-11,CLTH-JEANS-001,175,Clothing
2023-01-12,CLTH-JEANS-001,133,Clothing
2023-01-13,CLTH-JEANS-001,175,Clothing
2023-01-14,CLTH-JEANS-001,138,Clothing
2023-01-15,CLTH-JEANS-001,129,Clothing
2023-01-16,CLTH-JEANS-001,10,Clothing
2023-01-17,CLTH-JEANS-001,168,Clothing
2023-01-18,CLTH-JEANS-001,145,Clothing
2023-01-19,CLTH-JEANS-001,131,Clothing
2023-01-20,CLTH-JEANS-001,158,Clothing
2023-01-21,CLTH-JEANS-001,140,Clothing
2023-01-22,CLTH-JEANS-001,165,Clothing
2023-01-23,CLTH-JEANS-001,132,Clothing
2023-01-24,CLTH-JEANS-001,128,Clothing
2023-01-25,CLTH-JEANS-001,128,Clothing
2023-01-26,CLTH-JEANS-001,143,Clothing
2023-01-27,CLTH-JEANS-001,148,Clothing
2023-01-28,CLTH-JEANS-001,170,Clothing
2023-01-29,CLTH-JEANS-001,199,Clothing
2023-01-30,CLTH-JEANS-001,112,Clothing
2023-01-31,CLTH-JEANS-001,130,Clothing
2023-02-01,CLTH-JEANS-001,124,Clothing
2023-02-02,CLTH-JEANS-001,153,Clothing
2023-02-03,CLTH-JEANS-001,154,Clothing
2023-02-04,CLTH-JEANS-001,155,Clothing
2023-02-05,CLTH-JEANS-001,181,Clothing
2023-02-06,CLTH-JEANS-001,142,Clothing
2023-02-07,CLTH-JEANS-001,150,Clothing
2023-02-08,CLTH-JEANS-001,119,Clothing
2023-02-09,CLTH-JEANS-001,190,Clothing
2023-02-10,CLTH-JEANS-001,213,Clothing
2023-02-11,CLTH-JEANS-001,17,Clothing
2023-02-12,CLTH-JEANS-001,128,Clothing
2023-02-13,CLTH-JEANS-001,139,Clothing
2023-02-14,CLTH-JEANS-001,101,Clothing
2023-02-15,CLTH-JEANS-001,153,Clothing
2023-02-16,CLTH-JEANS-001,138,Clothing
2023-02-17,CLTH-JEANS-001,136,Clothing
2023-02-18,CLTH-JEANS-001,162,Clothing
2023-02-19,CLTH-JEANS-001,167,Clothing
2023-02-20,CLTH-JEANS-001,119,Clothing
2023-02-21,CLTH-JEANS-001,150,Clothing
2023-02-22,CLTH-JEANS-001,268,Clothing
2023-02-23,CLTH-JEANS-001,158,Clothing
2023-02-24,CLTH-JEANS-001,296,Clothing
2023-02-25,CLTH-JEANS-001,175,Clothing
2023-02-26,CLTH-JEANS-001,131,Clothing
2023-02-27,CLTH-JEANS-001,93,Clothing
2023-02-28,CLTH-JEANS-001,134,Clothing
2023-03-01,CLTH-JEANS-001,157,Clothing
2023-03-02,CLTH-JEANS-001,135,Clothing
2023-03-03,CLTH-JEANS-001,194,Clothing
2023-03-04,CLTH-JEANS-001,135,Clothing
2023-03-05,CLTH-JEANS-001,227,Clothing
2023-03-06,CLTH-JEANS-001,143,Clothing
2023-03-07,CLTH-JEANS-001,218,Clothing
2023-03-08,CLTH-JEANS-001,234,Clothing
2023-03-09,CLTH-JEANS-001,194,Clothing
2023-03-10,CLTH-JEANS-001,96,Clothing
2023-03-11,CLTH-JEANS-001,177,Clothing
2023-03-12,CLTH-JEANS-001,6,Clothing
2023-03-13,CLTH-JEANS-001,124,Clothing
2023-03-14,CLTH-JEANS-001,163,Clothing
2023-03-15,CLTH-JEANS-001,116,Clothing
2023-03-16,CLTH-JEANS-001,152,Clothing
2023-03-17,CLTH-JEANS-001,187,Clothing
2023-03-18,CLTH-JEANS-001,126,Clothing
2023-03-19,CLTH-JEANS-001,159,Clothing
2023-03-20,CLTH-JEANS-001,108,Clothing
2023-03-21,CLTH-JEANS-001,136,Clothing
2023-03-22,CLTH-JEANS-001,145,Clothing
2023-03-23,CLTH-JEANS-001,128,Clothing
2023-03-24,CLTH-JEANS-001,142,Clothing
2023-03-25,CLTH-JEANS-001,173,Clothing
2023-03-26,CLTH-JEANS-001,127,Clothing
2023-03-27,CLTH-JEANS-001,98,Clothing
2023-03-28,CLTH-JEANS-001,152,Clothing
2023-03-29,CLTH-JEANS-001,137,Clothing
2023-03-30,CLTH-JEANS-001,182,Clothing
2023-03-31,CLTH-JEANS-001,204,Clothing
2023-04-01,CLTH-JEANS-001,166,Clothing
2023-04-02,CLTH-JEANS-001,165,Clothing
2023-04-03,CLTH-JEANS-001,231,Clothing
2023-04-04,CLTH-JEANS-001,180,Clothing
2023-04-05,CLTH-JEANS-001,179,Clothing
2023-04-06,CLTH-JEANS-001,185,Clothing
2023-04-07,CLTH-JEANS-001,198,Clothing
2023-04-08,CLTH-JEANS-001,249,Clothing
2023-04-09,CLTH-JEANS-001,207,Clothing
2023-04-10,CLTH-JEANS-001,142,Clothing
2023-04-11,CLTH-JEANS-001,174,Clothing
2023-04-12,CLTH-JEANS-001,158,Clothing
2023-04-13,CLTH-JEANS-001,140,Clothing
2023-04-14,CLTH-JEANS-001,139,Clothing
2023-04-15,CLTH-JEANS-001,151,Clothing
2023-04-16,CLTH-JEANS-001,164,Clothing
2023-04-17,CLTH-JEANS-001,125,Clothing
2023-04-18,CLTH-JEANS-001,167,Clothing
2023-04-19,CLTH-JEANS-001,152,Clothing
2023-04-20,CLTH-JEANS-001,107,Clothing
2023-04-21,CLTH-JEANS-001,184,Clothing
2023-04-22,CLTH-JEANS-001,147,Clothing
2023-04-23,CLTH-JEANS-001,143,Clothing
2023-04-24,CLTH-JEANS-001,122,Clothing
2023-04-25,CLTH-JEANS-001,180,Clothing
2023-04-26,CLTH-JEANS-001,203,Clothing
2023-04-27,CLTH-JEANS-001,151,Clothing
2023-04-28,CLTH-JEANS-001,155,Clothing
2023-04-29,CLTH-JEANS-001,187,Clothing
2023-04-30,CLTH-JEANS-001,172,Clothing
2023-05-01,CLTH-JEANS-001,112,Clothing
2023-05-02,CLTH-JEANS-001,175,Clothing
2023-05-03,CLTH-JEANS-001,143,Clothing
2023-05-04,CLTH-JEANS-001,148,Clothing
2023-05-05,CLTH-JEANS-001,175,Clothing
2023-05-06,CLTH-JEANS-001,184,Clothing
2023-05-07,CLTH-JEANS-001,171,Clothing
2023-05-08,CLTH-JEANS-001,106,Clothing
2023-05-09,CLTH-JEANS-001,127,Clothing
2023-05-10,CLTH-JEANS-001,115,Clothing
2023-05-11,CLTH-JEANS-001,147,Clothing
2023-05-12,CLTH-JEANS-001,178,Clothing
2023-05-13,CLTH-JEANS-001,185,Clothing
2023-05-14,CLTH-JEANS-001,190,Clothing
2023-05-15,CLTH-JEANS-001,117,Clothing
2023-05-16,CLTH-JEANS-001,152,Clothing
2023-05-17,CLTH-JEANS-001,116,Clothing
2023-05-18,CLTH-JEANS-001,130,Clothing
2023-05-19,CLTH-JEANS-001,176,Clothing
2023-05-20,CLTH-JEANS-001,195,Clothing
2023-05-21,CLTH-JEANS-001,145,Clothing
2023-05-22,CLTH-JEANS-001,116,Clothing
2023-05-23,CLTH-JEANS-001,107,Clothing
2023-05-24,CLTH-JEANS-001,131,Clothing
2023-05-25,CLTH-JEANS-001,157,Clothing
2023-05-26,CLTH-JEANS-001,173,Clothing
2023-05-27,CLTH-JEANS-001,186,Clothing
2023-05-28,CLTH-JEANS-001,153,Clothing
2023-05-29,CLTH-JEANS-001,118,Clothing
2023-05-30,CLTH-JEANS-001,125,Clothing
2023-05-31,CLTH-JEANS-001,153,Clothing
2023-06-01,CLTH-JEANS-001,147,Clothing
2023-06-02,CLTH-JEANS-001,171,Clothing
2023-06-03,CLTH-JEANS-001,159,Clothing
2023-06-04,CLTH-JEANS-001,103,Clothing
2023-06-05,CLTH-JEANS-001,137,Clothing
2023-06-06,CLTH-JEANS-001,128,Clothing
2023-06-07,CLTH-JEANS-001,120,Clothing
2023-06-08,CLTH-JEANS-001,153,Clothing
2023-06-09,CLTH-JEANS-001,150,Clothing
2023-06-10,CLTH-JEANS-001,201,Clothing
2023-06-11,CLTH-JEANS-001,166,Clothing
2023-06-12,CLTH-JEANS-001,130,Clothing
2023-06-13,CLTH-JEANS-001,110,Clothing
2023-06-14,CLTH-JEANS-001,164,Clothing
2023-06-15,CLTH-JEANS-001,144,Clothing
2023-06-16,CLTH-JEANS-001,150,Clothing
2023-06-17,CLTH-JEANS-001,177,Clothing
2023-06-18,CLTH-JEANS-001,112,Clothing
2023-06-19,CLTH-JEANS-001,125,Clothing
2023-06-20,CLTH-JEANS-001,117,Clothing
2023-06-21,CLTH-JEANS-001,110,Clothing
2023-06-22,CLTH-JEANS-001,107,Clothing
2023-06-23,CLTH-JEANS-001,186,Clothing
2023-06-24,CLTH-JEANS-001,157,Clothing
2023-06-25,CLTH-JEANS-001,188,Clothing
2023-06-26,CLTH-JEANS-001,108,Clothing
2023-06-27,CLTH-JEANS-001,103,Clothing
2023-06-28,CLTH-JEANS-001,115,Clothing
2023-06-29,CLTH-JEANS-001,164,Clothing
2023-06-30,CLTH-JEANS-001,156,Clothing
2023-07-01,CLTH-JEANS-001,10,Clothing
2023-07-02,CLTH-JEANS-001,188,Clothing
2023-07-03,CLTH-JEANS-001,152,Clothing
2023-07-04,CLTH-JEANS-001,259,Clothing
2023-07-05,CLTH-JEANS-001,251,Clothing
2023-07-06,CLTH-JEANS-001,180,Clothing
2023-07-07,CLTH-JEANS-001,161,Clothing
2023-07-08,CLTH-JEANS-001,186,Clothing
2023-07-09,CLTH-JEANS-001,163,Clothing
2023-07-10,CLTH-JEANS-001,92,Clothing
2023-07-11,CLTH-JEANS-001,119,Clothing
2023-07-12,CLTH-JEANS-001,146,Clothing
2023-07-13,CLTH-JEANS-001,138,Clothing
2023-07-14,CLTH-JEANS-001,160,Clothing
2023-07-15,CLTH-JEANS-001,154,Clothing
2023-07-16,CLTH-JEANS-001,147,Clothing
2023-07-17,CLTH-JEANS-001,101,Clothing
2023-07-18,CLTH-JEANS-001,157,Clothing
2023-07-19,CLTH-JEANS-001,160,Clothing
2023-07-20,CLTH-JEANS-001,100,Clothing
2023-07-21,CLTH-JEANS-001,137,Clothing
2023-07-22,CLTH-JEANS-001,134,Clothing
2023-07-23,CLTH-JEANS-001,138,Clothing
2023-07-24,CLTH-JEANS-001,116,Clothing
2023-07-25,CLTH-JEANS-001,108,Clothing
2023-07-26,CLTH-JEANS-001,120,Clothing
2023-07-27,CLTH-JEANS-001,118,Clothing
2023-07-28,CLTH-JEANS-001,165,Clothing
2023-07-29,CLTH-JEANS-001,175,Clothing
2023-07-30,CLTH-JEANS-001,136,Clothing
2023-07-31,CLTH-JEANS-001,121,Clothing
2023-08-01,CLTH-JEANS-001,319,Clothing
2023-08-02,CLTH-JEANS-001,334,Clothing
2023-08-03,CLTH-JEANS-001,435,Clothing
2023-08-04,CLTH-JEANS-001,481,Clothing
2023-08-05,CLTH-JEANS-001,350,Clothing
2023-08-06,CLTH-JEANS-001,430,Clothing
2023-08-07,CLTH-JEANS-001,332,Clothing
2023-08-08,CLTH-JEANS-001,432,Clothing
2023-08-09,CLTH-JEANS-001,586,Clothing
2023-08-10,CLTH-JEANS-001,643,Clothing
2023-08-11,CLTH-JEANS-001,499,Clothing
2023-08-12,CLTH-JEANS-001,676,Clothing
2023-08-13,CLTH-JEANS-001,795,Clothing
2023-08-14,CLTH-JEANS-001,554,Clothing
2023-08-15,CLTH-JEANS-001,679,Clothing
2023-08-16,CLTH-JEANS-001,635,Clothing
2023-08-17,CLTH-JEANS-001,616,Clothing
2023-08-18,CLTH-JEANS-001,6,Clothing
2023-08-19,CLTH-JEANS-001,25,Clothing
2023-08-20,CLTH-JEANS-001,999,Clothing
2023-08-21,CLTH-JEANS-001,607,Clothing
2023-08-22,CLTH-JEANS-001,701,Clothing
2023-08-23,CLTH-JEANS-001,345,Clothing
2023-08-24,CLTH-JEANS-001,458,Clothing
2023-08-25,CLTH-JEANS-001,503,Clothing
2023-08-26,CLTH-JEANS-001,471,Clothing
2023-08-27,CLTH-JEANS-001,461,Clothing
2023-08-28,CLTH-JEANS-001,271,Clothing
2023-08-29,CLTH-JEANS-001,378,Clothing
2023-08-30,CLTH-JEANS-001,295,Clothing
2023-08-31,CLTH-JEANS-001,347,Clothing
2023-09-01,CLTH-JEANS-001,390,Clothing
2023-09-02,CLTH-JEANS-001,450,Clothing
2023-09-03,CLTH-JEANS-001,362,Clothing
2023-09-04,CLTH-JEANS-001,290,Clothing
2023-09-05,CLTH-JEANS-001,38,Clothing
2023-09-06,CLTH-JEANS-001,326,Clothing
2023-09-07,CLTH-JEANS-001,264,Clothing
