Date,Product_Code,Warehouse,Sales_Quantity,Category,Unit_Price,Unit_Cost,Revenue
2023-12-07,CLTH-TSHIRT-001,CHI-03,248,Clothing,203.0,118.36,50342.8
2023-12-08,CLTH-TSHIRT-001,CHI-03,301,Clothing,188.71,118.36,56802.4
2023-12-09,CLTH-TSHIRT-001,CHI-03,401,Clothing,198.62,118.36,79646.81
2023-12-10,CLTH-TSHIRT-001,CHI-03,296,Clothing,185.3,118.36,54848.69
2023-12-11,CLTH-TSHIRT-001,CHI-03,262,Clothing,200.24,118.36,52463.81
2023-12-12,CLTH-TSHIRT-001,CHI-03,227,Clothing,185.76,118.36,42167.13
2023-12-13,CLTH-TSHIRT-001,CHI-03,170,Clothing,198.95,118.36,33821.79
2023-12-14,CLTH-TSHIRT-001,CHI-03,214,Clothing,186.32,118.36,39873.37
2023-12-15,CLTH-TSHIRT-001,CHI-03,181,Clothing,191.38,118.36,34640.18
2023-12-16,CLTH-TSHIRT-001,CHI-03,214,Clothing,194.57,118.36,41638.1
2023-12-17,CLTH-TSHIRT-001,CHI-03,200,Clothing,191.55,118.36,38309.54
2023-12-18,CLTH-TSHIRT-001,CHI-03,127,Clothing,204.31,118.36,25947.12
2023-12-19,CLTH-TSHIRT-001,CHI-03,164,Clothing,185.37,118.36,30401.1
2023-12-20,CLTH-TSHIRT-001,CHI-03,178,Clothing,200.89,118.36,35758.02
2023-12-21,CLTH-TSHIRT-001,CHI-03,176,Clothing,188.85,118.36,33237.37
2023-12-22,CLTH-TSHIRT-001,CHI-03,240,Clothing,199.89,118.36,47973.14
2023-12-23,CLTH-TSHIRT-001,CHI-03,270,Clothing,203.39,118.36,54916.6
2023-12-24,CLTH-TSHIRT-001,CHI-03,168,Clothing,192.55,118.36,32349.19
2023-12-25,CLTH-TSHIRT-001,CHI-03,151,Clothing,201.77,118.36,30467.83
2023-12-26,CLTH-TSHIRT-001,CHI-03,193,Clothing,199.22,118.36,38449.54
2023-12-27,CLTH-TSHIRT-001,CHI-03,215,Clothing,186.77,118.36,40156.21
2023-12-28,CLTH-TSHIRT-001,CHI-03,194,Clothing,201.33,118.36,39058.68
2023-12-29,CLTH-TSHIRT-001,CHI-03,210,Clothing,192.5,118.36,40425.09
2023-12-30,CLTH-TSHIRT-001,CHI-03,241,Clothing,199.96,118.36,48190.03
2023-12-31,CLTH-TSHIRT-001,CHI-03,212,Clothing,195.23,118.36,41388.37
2022-01-01,CLTH-TSHIRT-001,DAL-04,3,Clothing,271.24,137.97,813.73
2022-01-02,CLTH-TSHIRT-001,DAL-04,200,Clothing,266.29,137.97,53257.6
2022-01-03,CLTH-TSHIRT-001,DAL-04,183,Clothing,262.93,137.97,48116.37
2022-01-04,CLTH-TSHIRT-001,DAL-04,172,Clothing,258.69,137.97,44494.6
2022-01-05,CLTH-TSHIRT-001,DAL-04,271,Clothing,273.59,137.97,74141.69
2022-01-06,CLTH-TSHIRT-001,DAL-04,256,Clothing,265.84,137.97,68054.08
2022-01-07,CLTH-TSHIRT-001,DAL-04,199,Clothing,262.68,137.97,52273.54
2022-01-08,CLTH-TSHIRT-001,DAL-04,333,Clothing,270.11,137.97,89947.28
2022-01-09,CLTH-TSHIRT-001,DAL-04,306,Clothing,266.9,137.97,81671.32
2022-01-10,CLTH-TSHIRT-001,DAL-04,208,Clothing,269.04,137.97,55961.3
2022-01-11,CLTH-TSHIRT-001,DAL-04,220,Clothing,282.06,137.97,62052.6
2022-01-12,CLTH-TSHIRT-001,DAL-04,154,Clothing,265.94,137.97,40955.21
2022-01-13,CLTH-TSHIRT-001,DAL-04,197,Clothing,278.87,137.97,54937.31
2022-01-14,CLTH-TSHIRT-001,DAL-04,264,Clothing,269.4,137.97,71121.17
2022-01-15,CLTH-TSHIRT-001,DAL-04,268,Clothing,268.31,137.97,71907.41
2022-01-16,CLTH-TSHIRT-001,DAL-04,155,Clothing,266.83,137.97,41358.8
2022-01-17,CLTH-TSHIRT-001,DAL-04,170,Clothing,270.62,137.97,46005.62
2022-01-18,CLTH-TSHIRT-001,DAL-04,159,Clothing,257.55,137.97,40950.53
2022-01-19,CLTH-TSHIRT-001,DAL-04,162,Clothing,281.09,137.97,45536.25
2022-01-20,CLTH-TSHIRT-001,DAL-04,247,Clothing,258.72,137.97,63903.74
2022-01-21,CLTH-TSHIRT-001,DAL-04,338,Clothing,274.06,137.97,92631.97
2022-01-22,CLTH-TSHIRT-001,DAL-04,380,Clothing,264.13,137.97,100370.72
2022-01-23,CLTH-TSHIRT-001,DAL-04,288,Clothing,256.46,137.97,73860.54
2022-01-24,CLTH-TSHIRT-001,DAL-04,149,Clothing,274.92,137.97,40963.53
2022-01-25,CLTH-TSHIRT-001,DAL-04,190,Clothing,272.19,137.97,51716.28
2022-01-26,CLTH-TSHIRT-001,DAL-04,192,Clothing,271.83,137.97,52191.91
2022-01-27,CLTH-TSHIRT-001,DAL-04,208,Clothing,273.91,137.97,56972.39
2022-01-28,CLTH-TSHIRT-001,DAL-04,164,Clothing,276.67,137.97,45374.53
2022-01-29,CLTH-TSHIRT-001,DAL-04,222,Clothing,262.44,137.97,58260.74
2022-01-30,CLTH-TSHIRT-001,DAL-04,164,Clothing,262.93,137.97,43120.72
2022-01-31,CLTH-TSHIRT-001,DAL-04,149,Clothing,267.75,137.97,39894.69
2022-02-01,CLTH-TSHIRT-001,DAL-04,171,Clothing,267.61,137.97,45760.77
2022-02-02,CLTH-TSHIRT-001,DAL-04,176,Clothing,265.18,137.97,46670.86
2022-02-03,CLTH-TSHIRT-001,DAL-04,156,Clothing,262.77,137.97,40991.5
2022-02-04,CLTH-TSHIRT-001,DAL-04,238,Clothing,274.96,137.97,65441.34
2022-02-05,CLTH-TSHIRT-001,DAL-04,228,Clothing,268.35,137.97,61184.11
2022-02-06,CLTH-TSHIRT-001,DAL-04,287,Clothing,266.51,137.97,76488.57
2022-02-07,CLTH-TSHIRT-001,DAL-04,254,Clothing,257.07,137.97,65296.21
2022-02-08,CLTH-TSHIRT-001,DAL-04,287,Clothing,264.42,137.97,75887.28
2022-02-09,CLTH-TSHIRT-001,DAL-04,255,Clothing,267.8,137.97,68290.03
2022-02-10,CLTH-TSHIRT-001,DAL-04,232,Clothing,272.89,137.97,63310.53
2022-02-11,CLTH-TSHIRT-001,DAL-04,334,Clothing,270.21,137.97,90250.67
2022-02-12,CLTH-TSHIRT-001,DAL-04,331,Clothing,262.89,137.97,87016.24
2022-02-13,CLTH-TSHIRT-001,DAL-04,145,Clothing,256.91,137.97,37251.61
2022-02-14,CLTH-TSHIRT-001,DAL-04,137,Clothing,263.97,137.97,36164.38
2022-02-15,CLTH-TSHIRT-001,DAL-04,167,Clothing,257.86,137.97,43063.23
2022-02-16,CLTH-TSHIRT-001,DAL-04,150,Clothing,271.93,137.97,40790.01
2022-02-17,CLTH-TSHIRT-001,DAL-04,208,Clothing,271.86,137.97,56547.09
2022-02-18,CLTH-TSHIRT-001,DAL-04,342,Clothing,280.48,137.97,95924.83
2022-02-19,CLTH-TSHIRT-001,DAL-04,434,Clothing,265.7,137.97,115313.99
2022-02-20,CLTH-TSHIRT-001,DAL-04,333,Clothing,255.63,137.97,85124.76
2022-02-21,CLTH-TSHIRT-001,DAL-04,237,Clothing,267.5,137.97,63397.98
2022-02-22,CLTH-TSHIRT-001,DAL-04,177,Clothing,259.96,137.97,46012.95
2022-02-23,CLTH-TSHIRT-001,DAL-04,222,Clothing,270.46,137.97,60042.15
2022-02-24,CLTH-TSHIRT-001,DAL-04,235,Clothing,279.15,137.97,65600.89
2022-02-25,CLTH-TSHIRT-001,DAL-04,186,Clothing,261.57,137.97,48652.9
2022-02-26,CLTH-TSHIRT-001,DAL-04,155,Clothing,266.56,137.97,41317.24
2022-02-27,CLTH-TSHIRT-001,DAL-04,134,Clothing,280.97,137.97,37649.66
2022-02-28,CLTH-TSHIRT-001,DAL-04,181,Clothing,271.82,137.97,49198.86
2022-03-01,CLTH-TSHIRT-001,DAL-04,176,Clothing,258.53,137.97,45501.28
2022-03-02,CLTH-TSHIRT-001,DAL-04,182,Clothing,279.74,137.97,50913.05
2022-03-03,CLTH-TSHIRT-001,DAL-04,130,Clothing,270.49,137.97,35163.24
2022-03-04,CLTH-TSHIRT-001,DAL-04,181,Clothing,272.82,137.97,49380.96
2022-03-05,CLTH-TSHIRT-001,DAL-04,212,Clothing,269.82,137.97,57201.25
2022-03-06,CLTH-TSHIRT-001,DAL-04,201,Clothing,268.35,137.97,53938.01
2022-03-07,CLTH-TSHIRT-001,DAL-04,142,Clothing,255.45,137.97,36273.23
2022-03-08,CLTH-TSHIRT-001,DAL-04,150,Clothing,274.78,137.97,41217.26
2022-03-09,CLTH-TSHIRT-001,DAL-04,156,Clothing,265.07,137.97,41350.27
2022-03-10,CLTH-TSHIRT-001,DAL-04,210,Clothing,258.29,137.97,54241.4
2022-03-11,CLTH-TSHIRT-001,DAL-04,212,Clothing,270.91,137.97,57433.7
2022-03-12,CLTH-TSHIRT-001,DAL-04,242,Clothing,273.51,137.97,66189.85
2022-03-13,CLTH-TSHIRT-001,DAL-04,169,Clothing,261.23,137.97,44147.53
2022-03-14,CLTH-TSHIRT-001,DAL-04,84,Clothing,277.02,137.97,23269.32
2022-03-15,CLTH-TSHIRT-001,DAL-04,163,Clothing,272.32,137.97,44387.72
2022-03-16,CLTH-TSHIRT-001,DAL-04,232,Clothing,281.92,137.97,65405.85
2022-03-17,CLTH-TSHIRT-001,DAL-04,280,Clothing,266.02,137.97,74485.41
2022-03-18,CLTH-TSHIRT-001,DAL-04,458,Clothing,280.94,137.97,128670.11
2022-03-19,CLTH-TSHIRT-001,DAL-04,368,Clothing,277.95,137.97,102286.71
2022-03-20,CLTH-TSHIRT-001,DAL-04,414,Clothing,280.45,137.97,116105.62
2022-03-21,CLTH-TSHIRT-001,DAL-04,164,Clothing,282.32,137.97,46299.94
2022-03-22,CLTH-TSHIRT-001,DAL-04,161,Clothing,268.29,137.97,43194.71
2022-03-23,CLTH-TSHIRT-001,DAL-04,187,Clothing,276.18,137.97,51645.58
2022-03-24,CLTH-TSHIRT-001,DAL-04,225,Clothing,276.22,137.97,62150.27
2022-03-25,CLTH-TSHIRT-001,DAL-04,260,Clothing,277.21,137.97,72074.74
2022-03-26,CLTH-TSHIRT-001,DAL-04,203,Clothing,277.33,137.97,56298.65
2022-03-27,CLTH-TSHIRT-001,DAL-04,203,Clothing,257.91,137.97,52355.18
2022-03-28,CLTH-TSHIRT-001,DAL-04,118,Clothing,281.85,137.97,33258.19
2022-03-29,CLTH-TSHIRT-001,DAL-04,239,Clothing,276.34,137.97,66046.38
2022-03-30,CLTH-TSHIRT-001,DAL-04,263,Clothing,257.24,137.97,67653.24
2022-03-31,CLTH-TSHIRT-001,DAL-04,214,Clothing,266.28,137.97,56983.17
2022-04-01,CLTH-TSHIRT-001,DAL-04,239,Clothing,266.36,137.97,63659.85
2022-04-02,CLTH-TSHIRT-001,DAL-04,283,Clothing,275.09,137.97,77851.04
2022-04-03,CLTH-TSHIRT-001,DAL-04,231,Clothing,275.19,137.97,63569.26
2022-04-04,CLTH-TSHIRT-001,DAL-04,156,Clothing,278.31,137.97,43416.56
2022-04-05,CLTH-TSHIRT-001,DAL-04,169,Clothing,266.49,137.97,45036.66
2022-04-06,CLTH-TSHIRT-001,DAL-04,144,Clothing,266.29,137.97,38345.75
2022-04-07,CLTH-TSHIRT-001,DAL-04,151,Clothing,261.68,137.97,39514.2
2022-04-08,CLTH-TSHIRT-001,DAL-04,227,Clothing,261.52,137.97,59365.71
2022-04-09,CLTH-TSHIRT-001,DAL-04,4,Clothing,270.54,137.97,1082.15
2022-04-10,CLTH-TSHIRT-001,DAL-04,166,Clothing,261.02,137.97,43328.75
2022-04-11,CLTH-TSHIRT-001,DAL-04,145,Clothing,269.8,137.97,39120.38
2022-04-12,CLTH-TSHIRT-001,DAL-04,197,Clothing,261.94,137.97,51601.21
2022-04-13,CLTH-TSHIRT-001,DAL-04,181,Clothing,280.67,137.97,50800.69
2022-04-14,CLTH-TSHIRT-001,DAL-04,160,Clothing,259.26,137.97,41482.09
2022-04-15,CLTH-TSHIRT-001,DAL-04,212,Clothing,276.93,137.97,58708.57
2022-04-16,CLTH-TSHIRT-001,DAL-04,211,Clothing,258.92,137.97,54633.09
2022-04-17,CLTH-TSHIRT-001,DAL-04,221,Clothing,273.85,137.97,60520.34
2022-04-18,CLTH-TSHIRT-001,DAL-04,158,Clothing,271.97,137.97,42971.12
2022-04-19,CLTH-TSHIRT-001,DAL-04,169,Clothing,266.76,137.97,45083.09
2022-04-20,CLTH-TSHIRT-001,DAL-04,184,Clothing,256.17,137.97,47134.53
2022-04-21,CLTH-TSHIRT-001,DAL-04,213,Clothing,262.23,137.97,55855.6
2022-04-22,CLTH-TSHIRT-001,DAL-04,187,Clothing,266.1,137.97,49759.78
2022-04-23,CLTH-TSHIRT-001,DAL-04,236,Clothing,277.19,137.97,65416.93
2022-04-24,CLTH-TSHIRT-001,DAL-04,290,Clothing,262.88,137.97,76234.2
2022-04-25,CLTH-TSHIRT-001,DAL-04,241,Clothing,268.52,137.97,64712.13
2022-04-26,CLTH-TSHIRT-001,DAL-04,240,Clothing,256.25,137.97,61499.76
2022-04-27,CLTH-TSHIRT-001,DAL-04,271,Clothing,263.84,137.97,71501.84
2022-04-28,CLTH-TSHIRT-001,DAL-04,311,Clothing,266.03,137.97,82735.83
2022-04-29,CLTH-TSHIRT-001,DAL-04,264,Clothing,262.67,137.97,69344.18
2022-04-30,CLTH-TSHIRT-001,DAL-04,267,Clothing,281.12,137.97,75060.13
2022-05-01,CLTH-TSHIRT-001,DAL-04,394,Clothing,262.11,137.97,103272.91
2022-05-02,CLTH-TSHIRT-001,DAL-04,312,Clothing,262.34,137.97,81848.88
2022-05-03,CLTH-TSHIRT-001,DAL-04,727,Clothing,270.58,137.97,196708.47
2022-05-04,CLTH-TSHIRT-001,DAL-04,527,Clothing,264.48,137.97,139381.59
2022-05-05,CLTH-TSHIRT-001,DAL-04,638,Clothing,258.21,137.97,164736.9
2022-05-06,CLTH-TSHIRT-001,DAL-04,839,Clothing,258.36,137.97,216766.52
2022-05-07,CLTH-TSHIRT-001,DAL-04,887,Clothing,267.94,137.97,237661.69
2022-05-08,CLTH-TSHIRT-001,DAL-04,692,Clothing,260.02,137.97,179930.52
2022-05-09,CLTH-TSHIRT-001,DAL-04,389,Clothing,279.77,137.97,108830.05
2022-05-10,CLTH-TSHIRT-001,DAL-04,452,Clothing,272.97,137.97,123381.86
2022-05-11,CLTH-TSHIRT-001,DAL-04,430,Clothing,278.23,137.97,119639.12
2022-05-12,CLTH-TSHIRT-001,DAL-04,431,Clothing,274.27,137.97,118211.35
2022-05-13,CLTH-TSHIRT-001,DAL-04,683,Clothing,278.67,137.97,190328.81
2022-05-14,CLTH-TSHIRT-001,DAL-04,624,Clothing,271.99,137.97,169721.66
2022-05-15,CLTH-TSHIRT-001,DAL-04,672,Clothing,279.55,137.97,187854.27
2022-05-16,CLTH-TSHIRT-001,DAL-04,350,Clothing,280.11,137.97,98039.84
2022-05-17,CLTH-TSHIRT-001,DAL-04,439,Clothing,259.83,137.97,114065.62
2022-05-18,CLTH-TSHIRT-001,DAL-04,356,Clothing,255.68,137.97,91022.06
2022-05-19,CLTH-TSHIRT-001,DAL-04,391,Clothing,256.07,137.97,100122.41
2022-05-20,CLTH-TSHIRT-001,DAL-04,658,Clothing,273.56,137.97,180001.95
2022-05-21,CLTH-TSHIRT-001,DAL-04,513,Clothing,259.81,137.97,133284.52
2022-05-22,CLTH-TSHIRT-001,DAL-04,631,Clothing,255.94,137.97,161497.39
2022-05-23,CLTH-TSHIRT-001,DAL-04,308,Clothing,262.05,137.97,80711.66
2022-05-24,CLTH-TSHIRT-001,DAL-04,375,Clothing,265.79,137.97,99672.86
2022-05-25,CLTH-TSHIRT-001,DAL-04,422,Clothing,256.13,137.97,108086.78
2022-05-26,CLTH-TSHIRT-001,DAL-04,441,Clothing,272.45,137.97,120151.96
2022-05-27,CLTH-TSHIRT-001,DAL-04,583,Clothing,266.17,137.97,155178.57
2022-05-28,CLTH-TSHIRT-001,DAL-04,891,Clothing,266.9,137.97,237804.85
2022-05-29,CLTH-TSHIRT-001,DAL-04,689,Clothing,266.69,137.97,183751.87
2022-05-30,CLTH-TSHIRT-001,DAL-04,556,Clothing,256.49,137.97,142610.68
2022-05-31,CLTH-TSHIRT-001,DAL-04,636,Clothing,280.37,137.97,178314.84
2022-06-01,CLTH-TSHIRT-001,DAL-04,576,Clothing,271.6,137.97,156439.51
2022-06-02,CLTH-TSHIRT-001,DAL-04,386,Clothing,279.0,137.97,107694.96
2022-06-03,CLTH-TSHIRT-001,DAL-04,591,Clothing,260.49,137.97,153951.15
2022-06-04,CLTH-TSHIRT-001,DAL-04,404,Clothing,276.56,137.97,111729.36
2022-06-05,CLTH-TSHIRT-001,DAL-04,609,Clothing,263.93,137.97,160735.86
2022-06-06,CLTH-TSHIRT-001,DAL-04,539,Clothing,277.11,137.97,149361.95
2022-06-07,CLTH-TSHIRT-001,DAL-04,591,Clothing,255.83,137.97,151193.12
2022-06-08,CLTH-TSHIRT-001,DAL-04,742,Clothing,262.76,137.97,194966.19
2022-06-09,CLTH-TSHIRT-001,DAL-04,817,Clothing,281.06,137.97,229622.2
2022-06-10,CLTH-TSHIRT-001,DAL-04,897,Clothing,280.38,137.97,251502.43
2022-06-11,CLTH-TSHIRT-001,DAL-04,599,Clothing,272.57,137.97,163268.53
2022-06-12,CLTH-TSHIRT-001,DAL-04,570,Clothing,264.23,137.97,150609.75
2022-06-13,CLTH-TSHIRT-001,DAL-04,281,Clothing,273.97,137.97,76986.5
2022-06-14,CLTH-TSHIRT-001,DAL-04,410,Clothing,274.13,137.97,112391.67
2022-06-15,CLTH-TSHIRT-001,DAL-04,384,Clothing,259.34,137.97,99587.76
2022-06-16,CLTH-TSHIRT-001,DAL-04,527,Clothing,266.81,137.97,140609.7
2022-06-17,CLTH-TSHIRT-001,DAL-04,483,Clothing,266.65,137.97,128793.21
2022-06-18,CLTH-TSHIRT-001,DAL-04,941,Clothing,278.17,137.97,261758.29
2022-06-19,CLTH-TSHIRT-001,DAL-04,794,Clothing,272.96,137.97,216726.59
2022-06-20,CLTH-TSHIRT-001,DAL-04,494,Clothing,260.13,137.97,128502.86
2022-06-21,CLTH-TSHIRT-001,DAL-04,609,Clothing,267.51,137.97,162912.52
2022-06-22,CLTH-TSHIRT-001,DAL-04,532,Clothing,280.09,137.97,149010.49
2022-06-23,CLTH-TSHIRT-001,DAL-04,394,Clothing,281.11,137.97,110756.41
2022-06-24,CLTH-TSHIRT-001,DAL-04,522,Clothing,270.78,137.97,141345.35
2022-06-25,CLTH-TSHIRT-001,DAL-04,491,Clothing,278.29,137.97,136639.92
2022-06-26,CLTH-TSHIRT-001,DAL-04,467,Clothing,277.06,137.97,129387.24
2022-06-27,CLTH-TSHIRT-001,DAL-04,376,Clothing,261.52,137.97,98329.98
2022-06-28,CLTH-TSHIRT-001,DAL-04,393,Clothing,277.72,137.97,109145.1
2022-06-29,CLTH-TSHIRT-001,DAL-04,381,Clothing,267.15,137.97,101785.66
2022-06-30,CLTH-TSHIRT-001,DAL-04,465,Clothing,278.06,137.97,129297.02
2022-07-01,CLTH-TSHIRT-001,DAL-04,537,Clothing,263.79,137.97,141654.29
2022-07-02,CLTH-TSHIRT-001,DAL-04,587,Clothing,259.59,137.97,152381.15
2022-07-03,CLTH-TSHIRT-001,DAL-04,505,Clothing,257.95,137.97,130266.11
2022-07-04,CLTH-TSHIRT-001,DAL-04,599,Clothing,262.63,137.97,157317.23
2022-07-05,CLTH-TSHIRT-001,DAL-04,756,Clothing,276.85,137.97,209299.09
2022-07-06,CLTH-TSHIRT-001,DAL-04,749,Clothing,267.47,137.97,200337.13
2022-07-07,CLTH-TSHIRT-001,DAL-04,499,Clothing,281.33,137.97,140384.17
2022-07-08,CLTH-TSHIRT-001,DAL-04,1163,Clothing,257.69,137.97,299695.51
2022-07-09,CLTH-TSHIRT-001,DAL-04,730,Clothing,278.79,137.97,203519.75
2022-07-10,CLTH-TSHIRT-001,DAL-04,782,Clothing,274.72,137.97,214831.16
2022-07-11,CLTH-TSHIRT-001,DAL-04,507,Clothing,280.83,137.97,142382.48
2022-07-12,CLTH-TSHIRT-001,DAL-04,27,Clothing,279.21,137.97,7538.64
2022-07-13,CLTH-TSHIRT-001,DAL-04,396,Clothing,278.05,137.97,110108.89
2022-07-14,CLTH-TSHIRT-001,DAL-04,442,Clothing,280.01,137.97,123763.32
2022-07-15,CLTH-TSHIRT-001,DAL-04,557,Clothing,276.17,137.97,153828.48
2022-07-16,CLTH-TSHIRT-001,DAL-04,613,Clothing,256.86,137.97,157455.34
2022-07-17,CLTH-TSHIRT-001,DAL-04,421,Clothing,266.58,137.97,112228.77
2022-07-18,CLTH-TSHIRT-001,DAL-04,322,Clothing,257.19,137.97,82815.32
2022-07-19,CLTH-TSHIRT-001,DAL-04,384,Clothing,261.18,137.97,100294.13
2022-07-20,CLTH-TSHIRT-001,DAL-04,438,Clothing,269.81,137.97,118176.35
2022-07-21,CLTH-TSHIRT-001,DAL-04,432,Clothing,257.13,137.97,111079.17
2022-07-22,CLTH-TSHIRT-001,DAL-04,440,Clothing,272.93,137.97,120087.95
2022-07-23,CLTH-TSHIRT-001,DAL-04,580,Clothing,279.05,137.97,161846.57
2022-07-24,CLTH-TSHIRT-001,DAL-04,657,Clothing,268.52,137.97,176420.17
2022-07-25,CLTH-TSHIRT-001,DAL-04,350,Clothing,262.04,137.97,91714.3
2022-07-26,CLTH-TSHIRT-001,DAL-04,417,Clothing,260.29,137.97,108540.83
2022-07-27,CLTH-TSHIRT-001,DAL-04,483,Clothing,266.4,137.97,128672.42
2022-07-28,CLTH-TSHIRT-001,DAL-04,408,Clothing,277.65,137.97,113282.63
2022-07-29,CLTH-TSHIRT-001,DAL-04,564,Clothing,261.13,137.97,147278.87
2022-07-30,CLTH-TSHIRT-001,DAL-04,497,Clothing,272.5,137.97,135430.11
2022-07-31,CLTH-TSHIRT-001,DAL-04,625,Clothing,266.94,137.97,166839.1
2022-08-01,CLTH-TSHIRT-001,DAL-04,159,Clothing,274.29,137.97,43611.47
2022-08-02,CLTH-TSHIRT-001,DAL-04,161,Clothing,279.57,137.97,45010.03
2022-08-03,CLTH-TSHIRT-001,DAL-04,244,Clothing,263.0,137.97,64172.3
2022-08-04,CLTH-TSHIRT-001,DAL-04,247,Clothing,275.54,137.97,68058.31
2022-08-05,CLTH-TSHIRT-001,DAL-04,371,Clothing,258.86,137.97,96037.57
2022-08-06,CLTH-TSHIRT-001,DAL-04,271,Clothing,273.16,137.97,74025.1
2022-08-07,CLTH-TSHIRT-001,DAL-04,265,Clothing,257.09,137.97,68128.57
2022-08-08,CLTH-TSHIRT-001,DAL-04,208,Clothing,275.89,137.97,57385.38
2022-08-09,CLTH-TSHIRT-001,DAL-04,267,Clothing,270.0,137.97,72089.32
2022-08-10,CLTH-TSHIRT-001,DAL-04,171,Clothing,275.26,137.97,47069.74
2022-08-11,CLTH-TSHIRT-001,DAL-04,138,Clothing,266.49,137.97,36776.23
2022-08-12,CLTH-TSHIRT-001,DAL-04,231,Clothing,273.59,137.97,63200.3
2022-08-13,CLTH-TSHIRT-001,DAL-04,263,Clothing,267.15,137.97,70259.4
2022-08-14,CLTH-TSHIRT-001,DAL-04,213,Clothing,263.57,137.97,56141.09
2022-08-15,CLTH-TSHIRT-001,DAL-04,301,Clothing,256.83,137.97,77304.82
2022-08-16,CLTH-TSHIRT-001,DAL-04,352,Clothing,278.9,137.97,98172.29
2022-08-17,CLTH-TSHIRT-001,DAL-04,295,Clothing,280.8,137.97,82836.31
2022-08-18,CLTH-TSHIRT-001,DAL-04,297,Clothing,275.7,137.97,81882.45
2022-08-19,CLTH-TSHIRT-001,DAL-04,214,Clothing,272.04,137.97,58216.81
2022-08-20,CLTH-TSHIRT-001,DAL-04,309,Clothing,274.4,137.97,84789.43
2022-08-21,CLTH-TSHIRT-001,DAL-04,319,Clothing,269.15,137.97,85858.94
2022-08-22,CLTH-TSHIRT-001,DAL-04,191,Clothing,271.61,137.97,51877.5
2022-08-23,CLTH-TSHIRT-001,DAL-04,204,Clothing,279.43,137.97,57004.58
2022-08-24,CLTH-TSHIRT-001,DAL-04,292,Clothing,273.71,137.97,79922.76
2022-08-25,CLTH-TSHIRT-001,DAL-04,263,Clothing,277.68,137.97,73029.74
2022-08-26,CLTH-TSHIRT-001,DAL-04,240,Clothing,281.84,137.97,67641.56
2022-08-27,CLTH-TSHIRT-001,DAL-04,268,Clothing,264.57,137.97,70903.77
2022-08-28,CLTH-TSHIRT-001,DAL-04,126,Clothing,277.36,137.97,34946.81
2022-08-29,CLTH-TSHIRT-001,DAL-04,133,Clothing,262.48,137.97,34910.17
2022-08-30,CLTH-TSHIRT-001,DAL-04,249,Clothing,260.28,137.97,64809.27
2022-08-31,CLTH-TSHIRT-001,DAL-04,258,Clothing,272.36,137.97,70269.44
2022-09-01,CLTH-TSHIRT-001,DAL-04,248,Clothing,281.35,137.97,69775.72
2022-09-02,CLTH-TSHIRT-001,DAL-04,190,Clothing,266.99,137.97,50728.03
2022-09-03,CLTH-TSHIRT-001,DAL-04,236,Clothing,277.73,137.97,65545.37
2022-09-04,CLTH-TSHIRT-001,DAL-04,212,Clothing,269.76,137.97,57189.9
2022-09-05,CLTH-TSHIRT-001,DAL-04,188,Clothing,278.65,137.97,52386.47
2022-09-06,CLTH-TSHIRT-001,DAL-04,157,Clothing,277.11,137.97,43505.99
2022-09-07,CLTH-TSHIRT-001,DAL-04,155,Clothing,272.82,137.97,42286.69
2022-09-08,CLTH-TSHIRT-001,DAL-04,106,Clothing,268.78,137.97,28491.09
2022-09-09,CLTH-TSHIRT-001,DAL-04,196,Clothing,282.05,137.97,55280.98
2022-09-10,CLTH-TSHIRT-001,DAL-04,253,Clothing,257.71,137.97,65200.66
2022-09-11,CLTH-TSHIRT-001,DAL-04,178,Clothing,275.83,137.97,49097.96
2022-09-12,CLTH-TSHIRT-001,DAL-04,301,Clothing,276.46,137.97,83215.88
2022-09-13,CLTH-TSHIRT-001,DAL-04,257,Clothing,282.3,137.97,72550.59
2022-09-14,CLTH-TSHIRT-001,DAL-04,274,Clothing,263.06,137.97,72079.16
2022-09-15,CLTH-TSHIRT-001,DAL-04,213,Clothing,274.57,137.97,58482.85
2022-09-16,CLTH-TSHIRT-001,DAL-04,321,Clothing,276.81,137.97,88856.67
2022-09-17,CLTH-TSHIRT-001,DAL-04,235,Clothing,278.2,137.97,65377.66
2022-09-18,CLTH-TSHIRT-001,DAL-04,325,Clothing,262.02,137.97,85155.76
2022-09-19,CLTH-TSHIRT-001,DAL-04,168,Clothing,275.99,137.97,46367.14
2022-09-20,CLTH-TSHIRT-001,DAL-04,215,Clothing,276.26,137.97,59396.25
2022-09-21,CLTH-TSHIRT-001,DAL-04,151,Clothing,267.89,137.97,40451.13
2022-09-22,CLTH-TSHIRT-001,DAL-04,183,Clothing,262.78,137.97,48088.71
2022-09-23,CLTH-TSHIRT-001,DAL-04,223,Clothing,257.81,137.97,57490.66
2022-09-24,CLTH-TSHIRT-001,DAL-04,238,Clothing,278.81,137.97,66357.08
2022-09-25,CLTH-TSHIRT-001,DAL-04,171,Clothing,263.97,137.97,45138.04
2022-09-26,CLTH-TSHIRT-001,DAL-04,97,Clothing,265.5,137.97,25753.31
2022-09-27,CLTH-TSHIRT-001,DAL-04,188,Clothing,279.01,137.97,52454.4
2022-09-28,CLTH-TSHIRT-001,DAL-04,174,Clothing,279.22,137.97,48584.53
